Player_ID,Name,Position,Team,League,Opponent,Game_ID,Line_Score,Stat_Type,Start_Time
168648,lux,G,paiN,CS2,Sharks,No Game ID,28.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
168649,nqz,G,paiN,CS2,Sharks,No Game ID,8.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
168649,nqz,G,paiN,CS2,Sharks,No Game ID,28.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
166933,nyezin,G,paiN,CS2,Sharks,No Game ID,14.5,MAPS 1-2 Headshots,2024-04-11T16:00:00-04:00
166933,nyezin,G,paiN,CS2,Sharks,No Game ID,25.5,MAPS 1-2 Kills,2024-04-11T16:00:00-04:00
188643,Conan Whitehead,D,Conan Whitehead,DARTS,Pete Burgoyne,No Game ID,1.5,180's Thrown,2024-04-11T17:05:00-04:00
194109,David Wawrzewski,D,David Wawrzewski,DARTS,Corne Groeneveld,No Game ID,0.5,180's Thrown,2024-04-11T17:20:00-04:00
188643,Conan Whitehead,D,Conan Whitehead,DARTS,David Wawrzewski,No Game ID,1.5,180's Thrown,2024-04-11T17:55:00-04:00
194109,David Wawrzewski,D,David Wawrzewski,DARTS,Conan Whitehead,No Game ID,0.5,180's Thrown,2024-04-11T17:55:00-04:00
67872,Alexander Barboza,Defender,Botafogo,SOCCER,LDU Quito,LDUBOT123,38.5,Passes Attempted,2024-04-11T18:00:00-04:00
147338,Danilo Barbosa,Midfielder,Botafogo,SOCCER,LDU Quito,LDUBOT123,0.5,Shots,2024-04-11T18:00:00-04:00
65576,Gatito Fernandez,Goalkeeper,Botafogo,SOCCER,LDU Quito,LDUBOT123,3.5,Goalie Saves,2024-04-11T18:00:00-04:00
65964,Hugo,Defender,Botafogo,SOCCER,LDU Quito,LDUBOT123,3.0,Tackles,2024-04-11T18:00:00-04:00
146634,Júnior Santos,Attacker,Botafogo,SOCCER,LDU Quito,LDUBOT123,1.5,Shots,2024-04-11T18:00:00-04:00
144050,Lucas Halter,Defender,Botafogo,SOCCER,LDU Quito,LDUBOT123,4.0,Clearances,2024-04-11T18:00:00-04:00
67582,Luiz Henrique,Attacker,Botafogo,SOCCER,LDU Quito,LDUBOT123,0.5,Shots Assisted,2024-04-11T18:00:00-04:00
67582,Luiz Henrique,Attacker,Botafogo,SOCCER,LDU Quito,LDUBOT123,0.5,Shots On Target,2024-04-11T18:00:00-04:00
78971,Oscar Romero,Midfielder,Botafogo,SOCCER,LDU Quito,LDUBOT123,0.5,Shots On Target,2024-04-11T18:00:00-04:00
146633,Tiquinho Soares,Attacker,Botafogo,SOCCER,LDU Quito,LDUBOT123,2.5,Shots,2024-04-11T18:00:00-04:00
194088,Alex Arce,Attacker,LDU Quito,SOCCER,Botafogo,LDUBOT123,3.5,Shots,2024-04-11T18:00:00-04:00
194088,Alex Arce,Attacker,LDU Quito,SOCCER,Botafogo,LDUBOT123,0.5,Shots Assisted,2024-04-11T18:00:00-04:00
41522,Alexander Alvarado,Midfielder,LDU Quito,SOCCER,Botafogo,LDUBOT123,1.5,Tackles,2024-04-11T18:00:00-04:00
67285,Alexander Domínguez,Goalkeeper,LDU Quito,SOCCER,Botafogo,LDUBOT123,2.5,Goalie Saves,2024-04-11T18:00:00-04:00
174657,Ezequiel Piovi,Midfielder,LDU Quito,SOCCER,Botafogo,LDUBOT123,55.5,Passes Attempted,2024-04-11T18:00:00-04:00
42454,Ricardo Adé,Defender,LDU Quito,SOCCER,Botafogo,LDUBOT123,3.5,Clearances,2024-04-11T18:00:00-04:00
137976,Giovanni Mpetshi Perricard,T,Giovanni Mpetshi Perricard,TENNIS,A. Mayo (Morelos),No Game ID,22.5,Fantasy Score,2024-04-11T18:00:00-04:00
137976,Giovanni Mpetshi Perricard,T,Giovanni Mpetshi Perricard,TENNIS,A. Mayo (Morelos),No Game ID,24.5,Total Games,2024-04-11T18:00:00-04:00
194109,David Wawrzewski,D,David Wawrzewski,DARTS,Pete Burgoyne,No Game ID,0.5,180's Thrown,2024-04-11T18:30:00-04:00
73988,Bryce Harper,IF,PHI,MLB,PIT,e27de04a-cda3-4cde-b587-8eaed1c27c4a,8.0,Hitter Fantasy Score,2024-04-11T18:40:00-04:00
67532,Kyle Schwarber,DH,PHI,MLB,PIT,e27de04a-cda3-4cde-b587-8eaed1c27c4a,7.5,Hitter Fantasy Score,2024-04-11T18:40:00-04:00
127032,Trea Turner,IF,PHI,MLB,PIT,e27de04a-cda3-4cde-b587-8eaed1c27c4a,8.0,Hitter Fantasy Score,2024-04-11T18:40:00-04:00
67525,Bryan Reynolds,OF,PIT,MLB,PHI,e27de04a-cda3-4cde-b587-8eaed1c27c4a,6.5,Hitter Fantasy Score,2024-04-11T18:40:00-04:00
67524,Ke'Bryan Hayes,IF,PIT,MLB,PHI,e27de04a-cda3-4cde-b587-8eaed1c27c4a,6.5,Hitter Fantasy Score,2024-04-11T18:40:00-04:00
67526,Oneil Cruz,IF,PIT,MLB,PHI,e27de04a-cda3-4cde-b587-8eaed1c27c4a,6.5,Hitter Fantasy Score,2024-04-11T18:40:00-04:00
188643,Conan Whitehead,D,Conan Whitehead,DARTS,Corne Groeneveld,No Game ID,1.5,180's Thrown,2024-04-11T18:50:00-04:00
169151,HEN1,G,Imperial,CS2,adalYamigos,No Game ID,9.5,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
169151,HEN1,G,Imperial,CS2,adalYamigos,No Game ID,28.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
169153,VINI,G,Imperial,CS2,adalYamigos,No Game ID,11.5,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
169153,VINI,G,Imperial,CS2,adalYamigos,No Game ID,25.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
168677,decenty,G,Imperial,CS2,adalYamigos,No Game ID,15.5,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
168677,decenty,G,Imperial,CS2,adalYamigos,No Game ID,30.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
167040,felps,G,Imperial,CS2,adalYamigos,No Game ID,14.0,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
167040,felps,G,Imperial,CS2,adalYamigos,No Game ID,32.0,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
173744,noway,G,Imperial,CS2,adalYamigos,No Game ID,16.0,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
173744,noway,G,Imperial,CS2,adalYamigos,No Game ID,30.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
141706,Reduxx,G,Oxygen Esports,VAL,YFP Gaming,No Game ID,37.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
141705,Verno,G,Oxygen Esports,VAL,YFP Gaming,No Game ID,34.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
28674,dapr,G,Oxygen Esports,VAL,YFP Gaming,No Game ID,26.0,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
56862,mitch,G,Oxygen Esports,VAL,YFP Gaming,No Game ID,26.0,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
41498,skuba,G,Oxygen Esports,VAL,YFP Gaming,No Game ID,29.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
168269,delboNi,G,adalYamigos,CS2,Imperial,No Game ID,12.5,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
168269,delboNi,G,adalYamigos,CS2,Imperial,No Game ID,26.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
169069,f4stzin,G,adalYamigos,CS2,Imperial,No Game ID,14.0,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
169069,f4stzin,G,adalYamigos,CS2,Imperial,No Game ID,26.0,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
168765,piriajr,G,adalYamigos,CS2,Imperial,No Game ID,14.5,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
168765,piriajr,G,adalYamigos,CS2,Imperial,No Game ID,25.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
169158,shz,G,adalYamigos,CS2,Imperial,No Game ID,13.5,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
169158,shz,G,adalYamigos,CS2,Imperial,No Game ID,26.0,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
168270,zqkS,G,adalYamigos,CS2,Imperial,No Game ID,7.0,MAPS 1-2 Headshots,2024-04-11T19:00:00-04:00
168270,zqkS,G,adalYamigos,CS2,Imperial,No Game ID,20.5,MAPS 1-2 Kills,2024-04-11T19:00:00-04:00
194109,David Wawrzewski,D,David Wawrzewski,DARTS,Bradley Brooks,No Game ID,0.5,180's Thrown,2024-04-11T19:05:00-04:00
69589,Adley Rutschman,C,BAL,MLB,BOS,1cfd5134-11b7-4900-81a2-261ea7278680,7.5,Hitter Fantasy Score,2024-04-11T19:10:00-04:00
68860,Anthony Santander,OF,BAL,MLB,BOS,1cfd5134-11b7-4900-81a2-261ea7278680,6.5,Hitter Fantasy Score,2024-04-11T19:10:00-04:00
74215,Gunnar Henderson,IF,BAL,MLB,BOS,1cfd5134-11b7-4900-81a2-261ea7278680,7.5,Hitter Fantasy Score,2024-04-11T19:10:00-04:00
194083,Jackson Holliday,IF,BAL,MLB,BOS,1cfd5134-11b7-4900-81a2-261ea7278680,6.5,Hitter Fantasy Score,2024-04-11T19:10:00-04:00
67645,Jarren Duran,OF,BOS,MLB,BAL,1cfd5134-11b7-4900-81a2-261ea7278680,7.5,Hitter Fantasy Score,2024-04-11T19:10:00-04:00
67585,Rafael Devers,IF,BOS,MLB,BAL,1cfd5134-11b7-4900-81a2-261ea7278680,7.5,Hitter Fantasy Score,2024-04-11T19:10:00-04:00
193267,Tyler O'Neill,OF,BOS,MLB,BAL,1cfd5134-11b7-4900-81a2-261ea7278680,7.0,Hitter Fantasy Score,2024-04-11T19:10:00-04:00
188643,Conan Whitehead,D,Conan Whitehead,DARTS,Bradley Brooks,No Game ID,1.5,180's Thrown,2024-04-11T19:40:00-04:00
177210,Maxime Janvier,T,Maxime Janvier,TENNIS,R. Pacheco Mendez (Morelos),No Game ID,10.5,Fantasy Score,2024-04-11T20:30:00-04:00
177210,Maxime Janvier,T,Maxime Janvier,TENNIS,R. Pacheco Mendez (Morelos),No Game ID,22.5,Total Games,2024-04-11T20:30:00-04:00
44474,James Duckworth,T,James Duckworth,TENNIS,I. Marchenko (Busan),No Game ID,21.5,Fantasy Score,2024-04-11T22:00:00-04:00
44474,James Duckworth,T,James Duckworth,TENNIS,I. Marchenko (Busan),No Game ID,22.0,Total Games,2024-04-11T22:00:00-04:00
17267,Lloyd Harris,T,Lloyd Harris,TENNIS,S. Kwon (Busan),No Game ID,11.0,Fantasy Score,2024-04-11T22:00:00-04:00
17267,Lloyd Harris,T,Lloyd Harris,TENNIS,S. Kwon (Busan),No Game ID,23.0,Total Games,2024-04-11T22:00:00-04:00
140037,K.Krawietz/T. Puetz,T,K.Krawietz/T. Puetz,TENNIS,S. Gille/J. Vliegen (Monte Carlo Doubles),No Game ID,2.0,Break Points Won,2024-04-12T05:00:00-04:00
140037,K.Krawietz/T. Puetz,T,K.Krawietz/T. Puetz,TENNIS,S. Gille/J. Vliegen (Monte Carlo Doubles),No Game ID,15.5,Fantasy Score,2024-04-12T05:00:00-04:00
140037,K.Krawietz/T. Puetz,T,K.Krawietz/T. Puetz,TENNIS,S. Gille/J. Vliegen (Monte Carlo Doubles),No Game ID,20.5,Total Games,2024-04-12T05:00:00-04:00
150313,Ciro Immobile,Attacker,Lazio,SOCCER,Salernitana,actvyciy1en05ymxzr9ikps0k,0.5,Goals,2024-04-12T14:45:00-04:00
16710,Cellium,G,ATL,COD,MIN,No Game ID,22.5,MAP 1 Kills,2024-04-12T15:00:00-04:00
16710,Cellium,G,ATL,COD,MIN,No Game ID,6.5,MAP 2 Kills,2024-04-12T15:00:00-04:00
16710,Cellium,G,ATL,COD,MIN,No Game ID,20.5,MAP 3 Kills,2024-04-12T15:00:00-04:00
16710,Cellium,G,ATL,COD,MIN,No Game ID,50.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
59298,Drazah,G,ATL,COD,MIN,No Game ID,23.5,MAP 1 Kills,2024-04-12T15:00:00-04:00
59298,Drazah,G,ATL,COD,MIN,No Game ID,7.0,MAP 2 Kills,2024-04-12T15:00:00-04:00
59298,Drazah,G,ATL,COD,MIN,No Game ID,21.5,MAP 3 Kills,2024-04-12T15:00:00-04:00
59298,Drazah,G,ATL,COD,MIN,No Game ID,51.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
16644,Simp,G,ATL,COD,MIN,No Game ID,25.0,MAP 1 Kills,2024-04-12T15:00:00-04:00
16644,Simp,G,ATL,COD,MIN,No Game ID,7.5,MAP 2 Kills,2024-04-12T15:00:00-04:00
16644,Simp,G,ATL,COD,MIN,No Game ID,23.0,MAP 3 Kills,2024-04-12T15:00:00-04:00
16644,Simp,G,ATL,COD,MIN,No Game ID,53.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
49870,aBeZy,G,ATL,COD,MIN,No Game ID,24.0,MAP 1 Kills,2024-04-12T15:00:00-04:00
49870,aBeZy,G,ATL,COD,MIN,No Game ID,7.5,MAP 2 Kills,2024-04-12T15:00:00-04:00
49870,aBeZy,G,ATL,COD,MIN,No Game ID,22.0,MAP 3 Kills,2024-04-12T15:00:00-04:00
49870,aBeZy,G,ATL,COD,MIN,No Game ID,52.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
59309,Accuracy,G,MIN,COD,ATL,No Game ID,20.5,MAP 1 Kills,2024-04-12T15:00:00-04:00
59309,Accuracy,G,MIN,COD,ATL,No Game ID,6.0,MAP 2 Kills,2024-04-12T15:00:00-04:00
59309,Accuracy,G,MIN,COD,ATL,No Game ID,18.5,MAP 3 Kills,2024-04-12T15:00:00-04:00
59309,Accuracy,G,MIN,COD,ATL,No Game ID,46.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
28500,Gunless,G,MIN,COD,ATL,No Game ID,19.5,MAP 1 Kills,2024-04-12T15:00:00-04:00
28500,Gunless,G,MIN,COD,ATL,No Game ID,5.5,MAP 2 Kills,2024-04-12T15:00:00-04:00
28500,Gunless,G,MIN,COD,ATL,No Game ID,17.5,MAP 3 Kills,2024-04-12T15:00:00-04:00
28500,Gunless,G,MIN,COD,ATL,No Game ID,44.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
180626,Lynz,G,MIN,COD,ATL,No Game ID,23.5,MAP 1 Kills,2024-04-12T15:00:00-04:00
180626,Lynz,G,MIN,COD,ATL,No Game ID,7.0,MAP 2 Kills,2024-04-12T15:00:00-04:00
180626,Lynz,G,MIN,COD,ATL,No Game ID,21.5,MAP 3 Kills,2024-04-12T15:00:00-04:00
180626,Lynz,G,MIN,COD,ATL,No Game ID,50.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
59301,Standy,G,MIN,COD,ATL,No Game ID,21.5,MAP 1 Kills,2024-04-12T15:00:00-04:00
59301,Standy,G,MIN,COD,ATL,No Game ID,6.5,MAP 2 Kills,2024-04-12T15:00:00-04:00
59301,Standy,G,MIN,COD,ATL,No Game ID,19.5,MAP 3 Kills,2024-04-12T15:00:00-04:00
59301,Standy,G,MIN,COD,ATL,No Game ID,47.5,MAPS 1-3 Kills,2024-04-12T15:00:00-04:00
94421,Assault,G,LAG,COD,LV,No Game ID,20.5,MAP 1 Kills,2024-04-12T16:30:00-04:00
94421,Assault,G,LAG,COD,LV,No Game ID,6.0,MAP 2 Kills,2024-04-12T16:30:00-04:00
94421,Assault,G,LAG,COD,LV,No Game ID,20.5,MAP 3 Kills,2024-04-12T16:30:00-04:00
94421,Assault,G,LAG,COD,LV,No Game ID,45.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
180683,Diamondcon,G,LAG,COD,LV,No Game ID,22.5,MAP 1 Kills,2024-04-12T16:30:00-04:00
180683,Diamondcon,G,LAG,COD,LV,No Game ID,6.5,MAP 2 Kills,2024-04-12T16:30:00-04:00
180683,Diamondcon,G,LAG,COD,LV,No Game ID,22.0,MAP 3 Kills,2024-04-12T16:30:00-04:00
180683,Diamondcon,G,LAG,COD,LV,No Game ID,48.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
180684,Estreal,G,LAG,COD,LV,No Game ID,23.5,MAP 1 Kills,2024-04-12T16:30:00-04:00
180684,Estreal,G,LAG,COD,LV,No Game ID,6.5,MAP 2 Kills,2024-04-12T16:30:00-04:00
180684,Estreal,G,LAG,COD,LV,No Game ID,23.0,MAP 3 Kills,2024-04-12T16:30:00-04:00
180684,Estreal,G,LAG,COD,LV,No Game ID,51.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
92144,Fame,G,LAG,COD,LV,No Game ID,22.0,MAP 1 Kills,2024-04-12T16:30:00-04:00
92144,Fame,G,LAG,COD,LV,No Game ID,6.0,MAP 2 Kills,2024-04-12T16:30:00-04:00
92144,Fame,G,LAG,COD,LV,No Game ID,22.0,MAP 3 Kills,2024-04-12T16:30:00-04:00
92144,Fame,G,LAG,COD,LV,No Game ID,48.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
16718,Attach,G,LV,COD,LAG,No Game ID,23.0,MAP 1 Kills,2024-04-12T16:30:00-04:00
16718,Attach,G,LV,COD,LAG,No Game ID,7.0,MAP 2 Kills,2024-04-12T16:30:00-04:00
16718,Attach,G,LV,COD,LAG,No Game ID,23.0,MAP 3 Kills,2024-04-12T16:30:00-04:00
16718,Attach,G,LV,COD,LAG,No Game ID,51.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
188250,Gio,G,LV,COD,LAG,No Game ID,23.0,MAP 1 Kills,2024-04-12T16:30:00-04:00
188250,Gio,G,LV,COD,LAG,No Game ID,6.5,MAP 2 Kills,2024-04-12T16:30:00-04:00
188250,Gio,G,LV,COD,LAG,No Game ID,22.5,MAP 3 Kills,2024-04-12T16:30:00-04:00
188250,Gio,G,LV,COD,LAG,No Game ID,50.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
59289,Nero,G,LV,COD,LAG,No Game ID,25.0,MAP 1 Kills,2024-04-12T16:30:00-04:00
59289,Nero,G,LV,COD,LAG,No Game ID,7.0,MAP 2 Kills,2024-04-12T16:30:00-04:00
59289,Nero,G,LV,COD,LAG,No Game ID,24.0,MAP 3 Kills,2024-04-12T16:30:00-04:00
59289,Nero,G,LV,COD,LAG,No Game ID,53.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
180631,Purj,G,LV,COD,LAG,No Game ID,22.0,MAP 1 Kills,2024-04-12T16:30:00-04:00
180631,Purj,G,LV,COD,LAG,No Game ID,6.5,MAP 2 Kills,2024-04-12T16:30:00-04:00
180631,Purj,G,LV,COD,LAG,No Game ID,22.0,MAP 3 Kills,2024-04-12T16:30:00-04:00
180631,Purj,G,LV,COD,LAG,No Game ID,48.5,MAPS 1-3 Kills,2024-04-12T16:30:00-04:00
3999,Antonio Carlos Junior (PFL),F,Antonio Carlos Junior (PFL),MMA,Simon Biyong,No Game ID,104.5,Fantasy Score,2024-04-12T18:10:00-04:00
3999,Antonio Carlos Junior (PFL),F,Antonio Carlos Junior (PFL),MMA,Simon Biyong,No Game ID,10.0,Fight Time (Mins),2024-04-12T18:10:00-04:00
3999,Antonio Carlos Junior (PFL),F,Antonio Carlos Junior (PFL),MMA,Simon Biyong,No Game ID,30.5,Strikes,2024-04-12T18:10:00-04:00
3999,Antonio Carlos Junior (PFL),F,Antonio Carlos Junior (PFL),MMA,Simon Biyong,No Game ID,2.0,Takedowns,2024-04-12T18:10:00-04:00
59761,Bruno Miranda (PFL),F,Bruno Miranda  (PFL),MMA,Brent Primus,No Game ID,75.5,Fantasy Score,2024-04-12T18:10:00-04:00
59761,Bruno Miranda (PFL),F,Bruno Miranda  (PFL),MMA,Brent Primus,No Game ID,76.5,Strikes,2024-04-12T18:10:00-04:00
46322,Clay Collard (PFL),F,Clay Collard (PFL),MMA,Patricky Pitbull,No Game ID,102.5,Fantasy Score,2024-04-12T18:10:00-04:00
46322,Clay Collard (PFL),F,Clay Collard (PFL),MMA,Patricky Pitbull,No Game ID,14.75,Fight Time (Mins),2024-04-12T18:10:00-04:00
46322,Clay Collard (PFL),F,Clay Collard (PFL),MMA,Patricky Pitbull,No Game ID,105.5,Strikes,2024-04-12T18:10:00-04:00
70035,Elvin Espinoza (PFL),F,Elvin Espinoza (PFL),MMA,Anthony Romero,No Game ID,86.5,Fantasy Score,2024-04-12T18:10:00-04:00
70035,Elvin Espinoza (PFL),F,Elvin Espinoza (PFL),MMA,Anthony Romero,No Game ID,68.5,Strikes,2024-04-12T18:10:00-04:00
70035,Elvin Espinoza (PFL),F,Elvin Espinoza (PFL),MMA,Anthony Romero,No Game ID,3.0,Takedowns,2024-04-12T18:10:00-04:00
55323,Gadzhi Rabadanov (PFL),F,Gadzhi Rabadanov (PFL),MMA,Solomon Renfro,No Game ID,84.5,Fantasy Score,2024-04-12T18:10:00-04:00
55323,Gadzhi Rabadanov (PFL),F,Gadzhi Rabadanov (PFL),MMA,Solomon Renfro,No Game ID,60.5,Strikes,2024-04-12T18:10:00-04:00
55323,Gadzhi Rabadanov (PFL),F,Gadzhi Rabadanov (PFL),MMA,Solomon Renfro,No Game ID,2.5,Takedowns,2024-04-12T18:10:00-04:00
17255,Impa Kasanganay (PFL),F,Impa Kasanganay (PFL),MMA,Alex Polizzi,No Game ID,87.5,Fantasy Score,2024-04-12T18:10:00-04:00
17255,Impa Kasanganay (PFL),F,Impa Kasanganay (PFL),MMA,Alex Polizzi,No Game ID,68.5,Strikes,2024-04-12T18:10:00-04:00
169428,Jakob Nedoh (PFL),F,Jakob Nedoh (PFL),MMA,Dovletdzhan Yagshimuradov,No Game ID,95.5,Fantasy Score,2024-04-12T18:10:00-04:00
169428,Jakob Nedoh (PFL),F,Jakob Nedoh (PFL),MMA,Dovletdzhan Yagshimuradov,No Game ID,8.5,Fight Time (Mins),2024-04-12T18:10:00-04:00
169428,Jakob Nedoh (PFL),F,Jakob Nedoh (PFL),MMA,Dovletdzhan Yagshimuradov,No Game ID,35.5,Strikes,2024-04-12T18:10:00-04:00
193891,Jay Jay Wilson (PFL),F,Jay Jay Wilson (PFL),MMA,Adam Piccolotti,No Game ID,83.5,Fantasy Score,2024-04-12T18:10:00-04:00
193891,Jay Jay Wilson (PFL),F,Jay Jay Wilson (PFL),MMA,Adam Piccolotti,No Game ID,85.5,Strikes,2024-04-12T18:10:00-04:00
79043,Mads Burnell (PFL),F,Mads Burnell (PFL),MMA,Michael Dufort,No Game ID,90.5,Fantasy Score,2024-04-12T18:10:00-04:00
79043,Mads Burnell (PFL),F,Mads Burnell (PFL),MMA,Michael Dufort,No Game ID,60.5,Strikes,2024-04-12T18:10:00-04:00
79043,Mads Burnell (PFL),F,Mads Burnell (PFL),MMA,Michael Dufort,No Game ID,3.0,Takedowns,2024-04-12T18:10:00-04:00
70031,Marcelo Nunes (PFL),F,Marcelo Nunes (PFL),MMA,Jordan Heiderman,No Game ID,118.5,Fantasy Score,2024-04-12T18:10:00-04:00
70031,Marcelo Nunes (PFL),F,Marcelo Nunes (PFL),MMA,Jordan Heiderman,No Game ID,4.75,Fight Time (Mins),2024-04-12T18:10:00-04:00
70031,Marcelo Nunes (PFL),F,Marcelo Nunes (PFL),MMA,Jordan Heiderman,No Game ID,24.5,Strikes,2024-04-12T18:10:00-04:00
56224,Rob Wilkinson (PFL),F,Rob Wilkinson (PFL),MMA,Tom Breese,No Game ID,112.5,Fantasy Score,2024-04-12T18:10:00-04:00
56224,Rob Wilkinson (PFL),F,Rob Wilkinson (PFL),MMA,Tom Breese,No Game ID,5.5,Fight Time (Mins),2024-04-12T18:10:00-04:00
56224,Rob Wilkinson (PFL),F,Rob Wilkinson (PFL),MMA,Tom Breese,No Game ID,25.5,Strikes,2024-04-12T18:10:00-04:00
56224,Rob Wilkinson (PFL),F,Rob Wilkinson (PFL),MMA,Tom Breese,No Game ID,1.5,Takedowns,2024-04-12T18:10:00-04:00
70451,Sadibou Sy (PFL),F,Sadibou Sy (PFL),MMA,Josh Silveira,No Game ID,70.5,Fantasy Score,2024-04-12T18:10:00-04:00
70451,Sadibou Sy (PFL),F,Sadibou Sy (PFL),MMA,Josh Silveira,No Game ID,59.5,Strikes,2024-04-12T18:10:00-04:00
149122,Alejandro Garnacho,Attacker,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,3.0,Shots,2024-04-13T12:30:00-04:00
149319,André Onana,Goalkeeper,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,3.5,Goalie Saves,2024-04-13T12:30:00-04:00
149126,Antony,Attacker,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,2.0,Shots,2024-04-13T12:30:00-04:00
149123,Bruno Fernandes,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,0.5,Goal + Assist,2024-04-13T12:30:00-04:00
149123,Bruno Fernandes,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,3.0,Shots,2024-04-13T12:30:00-04:00
149123,Bruno Fernandes,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,2.0,Tackles,2024-04-13T12:30:00-04:00
149130,Casemiro,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,54.5,Passes Attempted,2024-04-13T12:30:00-04:00
149130,Casemiro,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,3.5,Tackles,2024-04-13T12:30:00-04:00
151213,Diogo Dalot,Defender,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,2.5,Tackles,2024-04-13T12:30:00-04:00
175097,Harry Maguire,Defender,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,56.5,Passes Attempted,2024-04-13T12:30:00-04:00
175097,Harry Maguire,Defender,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,0.5,Shots,2024-04-13T12:30:00-04:00
186323,Kobbie Mainoo,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,2.0,Tackles,2024-04-13T12:30:00-04:00
148136,Marcus Rashford,Attacker,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,2.5,Shots,2024-04-13T12:30:00-04:00
152453,Rasmus Højlund,Attacker,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,2.0,Shots,2024-04-13T12:30:00-04:00
160985,Scott McTominay,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,0.5,Shots On Target,2024-04-13T12:30:00-04:00
160985,Scott McTominay,Midfielder,Man Utd,SOCCER,Bournemouth,ecboxq663uqpa3x9sw69688b8,2.5,Tackles,2024-04-13T12:30:00-04:00
16175,AJ Allmendinger,D,AJ Allmendinger,XFINITY,Texas - Andy's Frozen Custard 300,No Game ID,32.5,NASCAR Points,2024-04-13T13:30:00-04:00
59581,Austin Hill,D,Austin Hill,XFINITY,Texas - Andy's Frozen Custard 300,No Game ID,36.5,NASCAR Points,2024-04-13T13:30:00-04:00
123657,Chandler Smith,D,Chandler Smith,XFINITY,Texas - Andy's Frozen Custard 300,No Game ID,38.5,NASCAR Points,2024-04-13T13:30:00-04:00
60419,Cole Custer,D,Cole Custer,XFINITY,Texas - Andy's Frozen Custard 300,No Game ID,36.5,NASCAR Points,2024-04-13T13:30:00-04:00
